'28113','8','1','76399',NULL,NULL
'28113','9','1','64222',NULL,NULL
'28113','10','1','64220',NULL,NULL
'28113','11','1','64221',NULL,NULL
'28113','12','1','67167',NULL,NULL
'28113','15','1','64247',NULL,NULL
'28113','16','1','64363',NULL,NULL
'28113','18','1','62447',NULL,NULL
'28113','19','1','64909',NULL,NULL
'28113','20','1','64901',NULL,NULL
'28113','21','1','64963',NULL,NULL
'28113','22','1','64963',NULL,NULL
'28113','23','1','63986',NULL,NULL
